,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
151,1255224,CHEMBL761609,Inhibition of human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL82342,=,nM,128.0,CHEMBL3105,Homo sapiens,IC50,nM,128.0
152,1257881,CHEMBL761609,Inhibition of human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL310320,=,nM,31.0,CHEMBL3105,Homo sapiens,IC50,nM,31.0
153,1262776,CHEMBL761609,Inhibition of human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL84371,=,nM,32.0,CHEMBL3105,Homo sapiens,IC50,nM,32.0
154,1461687,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL399725,=,nM,16.0,CHEMBL3105,Homo sapiens,IC50,nM,16.0
155,1461692,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL365235,=,nM,16.0,CHEMBL3105,Homo sapiens,IC50,nM,16.0
156,1461697,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL186186,=,nM,27.0,CHEMBL3105,Homo sapiens,IC50,nM,27.0
157,1461702,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL186383,=,nM,250.0,CHEMBL3105,Homo sapiens,IC50,nM,250.0
158,1461707,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL251029,=,nM,26.0,CHEMBL3105,Homo sapiens,IC50,nM,26.0
159,1461712,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL186365,=,nM,39.0,CHEMBL3105,Homo sapiens,IC50,nM,39.0
160,1461715,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL189386,=,nM,14.0,CHEMBL3105,Homo sapiens,IC50,nM,14.0
161,1461818,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL187062,=,nM,66.0,CHEMBL3105,Homo sapiens,IC50,nM,66.0
162,1461821,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL359579,=,nM,26.0,CHEMBL3105,Homo sapiens,IC50,nM,26.0
163,1461826,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL249813,=,nM,46.0,CHEMBL3105,Homo sapiens,IC50,nM,46.0
164,1461831,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL189500,=,nM,71.0,CHEMBL3105,Homo sapiens,IC50,nM,71.0
165,1461839,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL186380,=,nM,12.0,CHEMBL3105,Homo sapiens,IC50,nM,12.0
166,1461842,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL364763,=,nM,74.0,CHEMBL3105,Homo sapiens,IC50,nM,74.0
167,1461939,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL188949,=,nM,1100.0,CHEMBL3105,Homo sapiens,IC50,nM,1100.0
168,1461942,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL251027,=,nM,8.9,CHEMBL3105,Homo sapiens,IC50,nM,8.9
169,1461947,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL184513,=,nM,23.0,CHEMBL3105,Homo sapiens,IC50,nM,23.0
170,1461950,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL184104,=,nM,37.0,CHEMBL3105,Homo sapiens,IC50,nM,37.0
171,1461953,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL251028,=,nM,23.0,CHEMBL3105,Homo sapiens,IC50,nM,23.0
172,1461958,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL187042,=,nM,17.0,CHEMBL3105,Homo sapiens,IC50,nM,17.0
173,1461963,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL364364,=,nM,12.0,CHEMBL3105,Homo sapiens,IC50,nM,12.0
174,1461966,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL365077,=,nM,8.3,CHEMBL3105,Homo sapiens,IC50,nM,8.3
175,1461971,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL186555,=,nM,1000.0,CHEMBL3105,Homo sapiens,IC50,nM,1000.0
176,1462075,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL187689,=,nM,170.0,CHEMBL3105,Homo sapiens,IC50,nM,170.0
177,1462081,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL359767,=,nM,25.0,CHEMBL3105,Homo sapiens,IC50,nM,25.0
178,1462083,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL185742,=,nM,6.0,CHEMBL3105,Homo sapiens,IC50,nM,6.0
179,1462088,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL362762,=,nM,34.0,CHEMBL3105,Homo sapiens,IC50,nM,34.0
180,1462091,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL188985,=,nM,12.0,CHEMBL3105,Homo sapiens,IC50,nM,12.0
181,1462096,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL251030,=,nM,13.0,CHEMBL3105,Homo sapiens,IC50,nM,13.0
182,1462222,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL81977,=,nM,11200.0,CHEMBL3105,Homo sapiens,IC50,nM,11200.0
183,1463750,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL361054,=,nM,60.0,CHEMBL3105,Homo sapiens,IC50,nM,60.0
184,1463754,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL363307,=,nM,1200.0,CHEMBL3105,Homo sapiens,IC50,nM,1200.0
185,1463758,CHEMBL833529,In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1,B,CHEMBL186418,=,nM,65.0,CHEMBL3105,Homo sapiens,IC50,nM,65.0
186,1491895,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL370673,=,nM,500.0,CHEMBL3105,Homo sapiens,IC50,uM,0.5
187,1491897,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL187834,=,nM,300.0,CHEMBL3105,Homo sapiens,IC50,uM,0.3
188,1491899,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL370045,=,nM,500.0,CHEMBL3105,Homo sapiens,IC50,uM,0.5
189,1491901,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL190895,=,nM,650.0,CHEMBL3105,Homo sapiens,IC50,uM,0.65
190,1491903,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL363363,=,nM,300.0,CHEMBL3105,Homo sapiens,IC50,uM,0.3
191,1491905,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL194155,=,nM,98.0,CHEMBL3105,Homo sapiens,IC50,uM,0.098
192,1491907,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL191469,=,nM,800.0,CHEMBL3105,Homo sapiens,IC50,uM,0.8
193,1491913,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL192951,=,nM,400.0,CHEMBL3105,Homo sapiens,IC50,uM,0.4
194,1491915,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL364752,=,nM,107.0,CHEMBL3105,Homo sapiens,IC50,uM,0.107
195,1491917,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL371339,=,nM,80.0,CHEMBL3105,Homo sapiens,IC50,uM,0.08
196,1491919,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL191185,=,nM,105.0,CHEMBL3105,Homo sapiens,IC50,uM,0.105
197,1492021,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL371596,=,nM,110.0,CHEMBL3105,Homo sapiens,IC50,uM,0.11
198,1492023,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL371819,=,nM,100.0,CHEMBL3105,Homo sapiens,IC50,uM,0.1
199,1492025,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL190434,=,nM,1.0,CHEMBL3105,Homo sapiens,IC50,uM,0.001
200,1492027,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL364691,=,nM,394.0,CHEMBL3105,Homo sapiens,IC50,uM,0.394
201,1493013,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL365086,=,nM,10.0,CHEMBL3105,Homo sapiens,IC50,uM,0.01
202,1493015,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL189695,=,nM,450.0,CHEMBL3105,Homo sapiens,IC50,uM,0.45
203,1493017,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL433965,=,nM,500.0,CHEMBL3105,Homo sapiens,IC50,uM,0.5
204,1493126,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL372717,=,nM,700.0,CHEMBL3105,Homo sapiens,IC50,uM,0.7
205,1493128,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL426270,=,nM,800.0,CHEMBL3105,Homo sapiens,IC50,uM,0.8
206,1493130,CHEMBL828154,Inhibitory concentration against purified poly ADP-ribose polymerase-1 done in PARP inhibition assay kit,B,CHEMBL81977,=,nM,30000.0,CHEMBL3105,Homo sapiens,IC50,uM,30.0
207,1519959,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL66761,=,nM,770.0,CHEMBL3105,Homo sapiens,IC50,nM,770.0
208,1519960,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL371244,=,nM,36.0,CHEMBL3105,Homo sapiens,IC50,nM,36.0
209,1519961,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL381652,=,nM,90.0,CHEMBL3105,Homo sapiens,IC50,nM,90.0
210,1519964,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL371425,=,nM,20.0,CHEMBL3105,Homo sapiens,IC50,nM,20.0
211,1519966,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL425560,=,nM,90.0,CHEMBL3105,Homo sapiens,IC50,nM,90.0
212,1519967,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL193512,=,nM,370.0,CHEMBL3105,Homo sapiens,IC50,nM,370.0
213,1519968,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL196507,=,nM,55.0,CHEMBL3105,Homo sapiens,IC50,nM,55.0
214,1519969,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL382950,=,nM,10.0,CHEMBL3105,Homo sapiens,IC50,nM,10.0
215,1519970,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL193903,=,nM,47.0,CHEMBL3105,Homo sapiens,IC50,nM,47.0
216,1519971,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL383578,=,nM,27.0,CHEMBL3105,Homo sapiens,IC50,nM,27.0
217,1520092,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL372450,=,nM,56.0,CHEMBL3105,Homo sapiens,IC50,nM,56.0
218,1520093,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL195464,=,nM,13.0,CHEMBL3105,Homo sapiens,IC50,nM,13.0
219,1520095,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL193638,=,nM,116.0,CHEMBL3105,Homo sapiens,IC50,nM,116.0
220,1520098,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL196883,=,nM,540.0,CHEMBL3105,Homo sapiens,IC50,nM,540.0
221,1520099,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL193917,=,nM,290.0,CHEMBL3105,Homo sapiens,IC50,nM,290.0
222,1520100,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL193918,=,nM,189.0,CHEMBL3105,Homo sapiens,IC50,nM,189.0
223,1520101,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL381208,=,nM,50.0,CHEMBL3105,Homo sapiens,IC50,nM,50.0
224,1520103,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL196559,=,nM,120.0,CHEMBL3105,Homo sapiens,IC50,nM,120.0
225,1520105,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL195402,=,nM,12.0,CHEMBL3105,Homo sapiens,IC50,nM,12.0
226,1520108,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL363617,=,nM,13.0,CHEMBL3105,Homo sapiens,IC50,nM,13.0
227,1520110,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL370692,=,nM,180.0,CHEMBL3105,Homo sapiens,IC50,nM,180.0
228,1520111,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL195913,=,nM,19.0,CHEMBL3105,Homo sapiens,IC50,nM,19.0
229,1520113,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL371205,=,nM,33.0,CHEMBL3105,Homo sapiens,IC50,nM,33.0
230,1520117,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL196444,=,nM,5.0,CHEMBL3105,Homo sapiens,IC50,nM,5.0
231,1520120,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL370838,=,nM,3.8,CHEMBL3105,Homo sapiens,IC50,nM,3.8
232,1520122,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL197192,=,nM,9.8,CHEMBL3105,Homo sapiens,IC50,nM,9.8
233,1520124,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL196450,=,nM,6.8,CHEMBL3105,Homo sapiens,IC50,nM,6.8
234,1520238,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL436298,=,nM,5.0,CHEMBL3105,Homo sapiens,IC50,nM,5.0
235,1520240,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL370217,=,nM,4.1,CHEMBL3105,Homo sapiens,IC50,nM,4.1
236,1520242,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,CHEMBL195966,=,nM,9.5,CHEMBL3105,Homo sapiens,IC50,nM,9.5
237,1603371,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL194535,=,nM,23.0,CHEMBL3105,Homo sapiens,IC50,nM,23.0
238,1603372,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL372303,=,nM,110.0,CHEMBL3105,Homo sapiens,IC50,nM,110.0
239,1603373,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL370207,=,nM,249.0,CHEMBL3105,Homo sapiens,IC50,nM,249.0
240,1603374,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL193336,=,nM,20.0,CHEMBL3105,Homo sapiens,IC50,nM,20.0
241,1603427,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL193679,=,nM,495.0,CHEMBL3105,Homo sapiens,IC50,nM,495.0
242,1603428,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL195758,=,nM,8.9,CHEMBL3105,Homo sapiens,IC50,nM,8.9
243,1603429,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL370171,=,nM,8600.0,CHEMBL3105,Homo sapiens,IC50,nM,8600.0
244,1603430,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL197469,=,nM,200.0,CHEMBL3105,Homo sapiens,IC50,nM,200.0
245,1603431,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL198422,=,nM,6100.0,CHEMBL3105,Homo sapiens,IC50,nM,6100.0
246,1603432,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL198230,=,nM,274.0,CHEMBL3105,Homo sapiens,IC50,nM,274.0
247,1603434,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL194416,=,nM,467.0,CHEMBL3105,Homo sapiens,IC50,nM,467.0
248,1603435,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL425201,=,nM,64.0,CHEMBL3105,Homo sapiens,IC50,nM,64.0
249,1603436,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL194684,=,nM,119.0,CHEMBL3105,Homo sapiens,IC50,nM,119.0
250,1603443,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL373210,=,nM,950.0,CHEMBL3105,Homo sapiens,IC50,nM,950.0
251,1603444,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL194482,=,nM,46.0,CHEMBL3105,Homo sapiens,IC50,nM,46.0
252,1603445,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL196504,=,nM,119.0,CHEMBL3105,Homo sapiens,IC50,nM,119.0
253,1603446,CHEMBL881278,In vitro inhibitory concentration against Poly(ADP-ribose) polymerase 1,B,CHEMBL198355,=,nM,16.0,CHEMBL3105,Homo sapiens,IC50,nM,16.0
254,1682084,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL204250,=,nM,36.0,CHEMBL3105,Homo sapiens,IC50,nM,36.0
255,1682844,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL381280,=,nM,2220.0,CHEMBL3105,Homo sapiens,IC50,nM,2220.0
256,1682845,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL373066,=,nM,750.0,CHEMBL3105,Homo sapiens,IC50,nM,750.0
257,1682846,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL201907,=,nM,40.0,CHEMBL3105,Homo sapiens,IC50,nM,40.0
258,1682847,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL201931,=,nM,90.0,CHEMBL3105,Homo sapiens,IC50,nM,90.0
259,1682848,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL201723,=,nM,5000.0,CHEMBL3105,Homo sapiens,IC50,nM,5000.0
260,1682849,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL380809,=,nM,700.0,CHEMBL3105,Homo sapiens,IC50,nM,700.0
261,1682854,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL381303,=,nM,10000.0,CHEMBL3105,Homo sapiens,IC50,nM,10000.0
262,1682855,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL202426,=,nM,10000.0,CHEMBL3105,Homo sapiens,IC50,nM,10000.0
263,1682856,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL380940,=,nM,2000.0,CHEMBL3105,Homo sapiens,IC50,nM,2000.0
264,1682857,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL370869,=,nM,10000.0,CHEMBL3105,Homo sapiens,IC50,nM,10000.0
265,1682858,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL202537,=,nM,10000.0,CHEMBL3105,Homo sapiens,IC50,nM,10000.0
266,1683054,CHEMBL859247,Inhibitory activity against human PARP1 expressed in PC12 cells,B,CHEMBL338790,=,nM,26.0,CHEMBL3105,Homo sapiens,IC50,nM,26.0
267,1684341,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL203967,=,nM,5.0,CHEMBL3105,Homo sapiens,IC50,nM,5.0
268,1684356,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL371425,=,nM,20.0,CHEMBL3105,Homo sapiens,IC50,nM,20.0
269,1684360,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL204348,=,nM,5.0,CHEMBL3105,Homo sapiens,IC50,nM,5.0
270,1684361,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL204809,=,nM,5.0,CHEMBL3105,Homo sapiens,IC50,nM,5.0
271,1684362,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL426116,=,nM,7.0,CHEMBL3105,Homo sapiens,IC50,nM,7.0
272,1684363,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL202758,=,nM,9.0,CHEMBL3105,Homo sapiens,IC50,nM,9.0
273,1684364,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL380648,=,nM,7.0,CHEMBL3105,Homo sapiens,IC50,nM,7.0
274,1684365,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL204533,=,nM,14.0,CHEMBL3105,Homo sapiens,IC50,nM,14.0
275,1684366,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL203548,=,nM,6.0,CHEMBL3105,Homo sapiens,IC50,nM,6.0
276,1684367,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL379251,=,nM,10.0,CHEMBL3105,Homo sapiens,IC50,nM,10.0
277,1684368,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL381821,=,nM,15.0,CHEMBL3105,Homo sapiens,IC50,nM,15.0
278,1684369,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL204132,=,nM,23.0,CHEMBL3105,Homo sapiens,IC50,nM,23.0
279,1684370,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL204862,=,nM,8.0,CHEMBL3105,Homo sapiens,IC50,nM,8.0
280,1684371,CHEMBL862536,Inhibitory activity against PARP1,B,CHEMBL204866,=,nM,9.0,CHEMBL3105,Homo sapiens,IC50,nM,9.0
